cap_k,wy_type,n_cuttings,et_bin_idx,et_bin_label,et_bin_center,mean_saved_mm,mean_saved_acft,count,is_model
0,Wet,11,9,2100–2500,2300,988.3333737048725,3.24256356202386,0,True
0,Wet,12,0,0–150,75,32.22826218602845,0.105735768326865,0,True
0,Wet,12,1,150–300,225,96.68478655808535,0.31720730498059496,0,True
0,Wet,12,2,300–500,400,171.88406499215174,0.56392409774328,0,True
0,Wet,12,3,500–700,600,257.8260974882276,0.84588614661492,0,True
0,Wet,12,4,700–900,800,343.76812998430347,1.12784819548656,0,True
0,Wet,12,5,900–1100,1000,429.7101624803794,1.4098102443582001,0,True
0,Wet,12,6,1100–1400,1250,537.1377031004741,1.7622628054477498,1,True
0,Wet,12,7,1400–1700,1550,666.050751844588,2.18520587875521,0,True
0,Wet,12,8,1700–2100,1900,816.4493087127207,2.6786394642805798,0,True
0,Wet,12,9,2100–2500,2300,988.3333737048725,3.24256356202386,0,True
0,Wet,13,0,0–150,75,32.22826218602845,0.105735768326865,0,True
0,Wet,13,1,150–300,225,96.68478655808535,0.31720730498059496,0,True
0,Wet,13,2,300–500,400,171.88406499215174,0.56392409774328,0,True
0,Wet,13,3,500–700,600,257.8260974882276,0.84588614661492,0,True
0,Wet,13,4,700–900,800,343.76812998430347,1.12784819548656,0,True
0,Wet,13,5,900–1100,1000,429.7101624803794,1.4098102443582001,0,True
0,Wet,13,6,1100–1400,1250,537.1377031004741,1.7622628054477498,0,True
0,Wet,13,7,1400–1700,1550,666.050751844588,2.18520587875521,0,True
0,Wet,13,8,1700–2100,1900,816.4493087127207,2.6786394642805798,0,True
0,Wet,13,9,2100–2500,2300,988.3333737048725,3.24256356202386,0,True
0,Wet,14,0,0–150,75,32.22826218602845,0.105735768326865,0,True
0,Wet,14,1,150–300,225,96.68478655808535,0.31720730498059496,0,True
0,Wet,14,2,300–500,400,171.88406499215174,0.56392409774328,0,True
0,Wet,14,3,500–700,600,257.8260974882276,0.84588614661492,0,True
0,Wet,14,4,700–900,800,343.76812998430347,1.12784819548656,0,True
0,Wet,14,5,900–1100,1000,429.7101624803794,1.4098102443582001,0,True
0,Wet,14,6,1100–1400,1250,537.1377031004741,1.7622628054477498,0,True
0,Wet,14,7,1400–1700,1550,666.050751844588,2.18520587875521,0,True
0,Wet,14,8,1700–2100,1900,816.4493087127207,2.6786394642805798,0,True
0,Wet,14,9,2100–2500,2300,988.3333737048725,3.24256356202386,0,True
1,Critical,1,0,0–150,75,0.0,0.0,1,True
1,Critical,1,1,150–300,225,0.0,0.0,0,True
1,Critical,1,2,300–500,400,0.0,0.0,0,True
1,Critical,1,3,500–700,600,0.0,0.0,0,True
1,Critical,1,4,700–900,800,0.0,0.0,0,True
1,Critical,1,5,900–1100,1000,0.0,0.0,0,True
1,Critical,1,6,1100–1400,1250,0.0,0.0,0,True
1,Critical,1,7,1400–1700,1550,0.0,0.0,0,True
1,Critical,1,8,1700–2100,1900,0.0,0.0,0,True
1,Critical,1,9,2100–2500,2300,0.0,0.0,0,True
1,Critical,2,0,0–150,75,0.0,0.0,1,True
1,Critical,2,1,150–300,225,0.0,0.0,0,True
1,Critical,2,2,300–500,400,0.0,0.0,0,True
1,Critical,2,3,500–700,600,0.0,0.0,0,True
1,Critical,2,4,700–900,800,0.0,0.0,0,True
1,Critical,2,5,900–1100,1000,0.0,0.0,0,True
1,Critical,2,6,1100–1400,1250,0.0,0.0,0,True
1,Critical,2,7,1400–1700,1550,0.0,0.0,0,True
1,Critical,2,8,1700–2100,1900,0.0,0.0,0,True
1,Critical,2,9,2100–2500,2300,0.0,0.0,0,True
1,Critical,3,0,0–150,75,0.0,0.0,1,True
1,Critical,3,1,150–300,225,0.0,0.0,1,True
1,Critical,3,2,300–500,400,0.0,0.0,5,False
1,Critical,3,3,500–700,600,0.0,0.0,3,True
1,Critical,3,4,700–900,800,0.0,0.0,4,True
1,Critical,3,5,900–1100,1000,0.0,0.0,0,True
1,Critical,3,6,1100–1400,1250,0.0,0.0,0,True
1,Critical,3,7,1400–1700,1550,0.0,0.0,0,True
1,Critical,3,8,1700–2100,1900,0.0,0.0,0,True
1,Critical,3,9,2100–2500,2300,0.0,0.0,0,True
1,Critical,4,0,0–150,75,0.0,0.0,0,True
1,Critical,4,1,150–300,225,0.0,0.0,2,True
1,Critical,4,2,300–500,400,0.0,0.0,3,True
1,Critical,4,3,500–700,600,133.5056923076923,0.43801080153442357,13,False
1,Critical,4,4,700–900,800,145.18957894736843,0.4763437629506838,19,False
1,Critical,4,5,900–1100,1000,0.0,0.0,4,True
1,Critical,4,6,1100–1400,1250,0.0,0.0,0,True
1,Critical,4,7,1400–1700,1550,0.0,0.0,0,True
1,Critical,4,8,1700–2100,1900,0.0,0.0,0,True
1,Critical,4,9,2100–2500,2300,0.0,0.0,0,True
1,Critical,5,0,0–150,75,15.505365528825427,0.05087062181373171,0,True
1,Critical,5,1,150–300,225,46.51609658647629,0.15261186544119515,0,True
1,Critical,5,2,300–500,400,41.627,0.13657152230971129,10,False
1,Critical,5,3,500–700,600,130.9418085106383,0.42959910928687106,47,False
1,Critical,5,4,700–900,800,163.58752747252746,0.5367044864584234,91,False
1,Critical,5,5,900–1100,1000,189.42772413793105,0.6214820345732646,29,False
1,Critical,5,6,1100–1400,1250,142.7234285714286,0.4682527184101988,14,False
1,Critical,5,7,1400–1700,1550,320.4442209290589,1.0513261841504555,0,True
1,Critical,5,8,1700–2100,1900,392.8025933969108,1.2887224192812035,0,True
1,Critical,5,9,2100–2500,2300,475.49787621731315,1.5600324022877727,0,True
1,Critical,6,0,0–150,75,15.505365528825427,0.05087062181373171,0,True
1,Critical,6,1,150–300,225,46.51609658647629,0.15261186544119515,0,True
1,Critical,6,2,300–500,400,82.69528282040228,0.27130998300656917,2,True
1,Critical,6,3,500–700,600,118.72284615384615,0.3895106501110438,52,False
1,Critical,6,4,700–900,800,173.36371111111114,0.5687785797608633,225,False
1,Critical,6,5,900–1100,1000,186.2347688172043,0.6110064593740299,186,False
1,Critical,6,6,1100–1400,1250,159.7036551724138,0.5239621232690741,58,False
1,Critical,6,7,1400–1700,1550,320.4442209290589,1.0513261841504555,2,True
1,Critical,6,8,1700–2100,1900,392.8025933969108,1.2887224192812035,0,True
1,Critical,6,9,2100–2500,2300,475.49787621731315,1.5600324022877727,0,True
1,Critical,7,0,0–150,75,15.505365528825427,0.05087062181373171,0,True
1,Critical,7,1,150–300,225,46.51609658647629,0.15261186544119515,0,True
1,Critical,7,2,300–500,400,82.69528282040228,0.27130998300656917,1,True
1,Critical,7,3,500–700,600,129.11092105263157,0.4235922606713634,38,False
1,Critical,7,4,700–900,800,180.01033027522936,0.5905850730814611,327,False
1,Critical,7,5,900–1100,1000,216.91151552795034,0.7116519538318581,483,False
1,Critical,7,6,1100–1400,1250,227.24238793103447,0.7455458921621866,232,False
1,Critical,7,7,1400–1700,1550,289.7165714285714,0.9505136857892762,7,False
1,Critical,7,8,1700–2100,1900,392.8025933969108,1.2887224192812035,0,True
1,Critical,7,9,2100–2500,2300,475.49787621731315,1.5600324022877727,0,True
1,Critical,8,0,0–150,75,20.67382070510057,0.06782749575164229,0,True
1,Critical,8,1,150–300,225,62.021462115301716,0.20348248725492687,0,True
1,Critical,8,2,300–500,400,110.2603770938697,0.3617466440087589,2,True
1,Critical,8,3,500–700,600,86.51759999999999,0.28385039370078735,10,False
1,Critical,8,4,700–900,800,185.63038857142854,0.6090235845519308,175,False
1,Critical,8,5,900–1100,1000,224.38160268714012,0.7361601138029531,521,False
1,Critical,8,6,1100–1400,1250,252.0698424068768,0.8270007952981522,349,False
1,Critical,8,7,1400–1700,1550,265.23176666666666,0.8701829615048119,30,False
1,Critical,8,8,1700–2100,1900,523.7367911958811,1.7182965590416046,0,True
1,Critical,8,9,2100–2500,2300,633.9971682897509,2.080043203050364,0,True
1,Critical,9,0,0–150,75,20.67382070510057,0.06782749575164229,0,True
1,Critical,9,1,150–300,225,62.021462115301716,0.20348248725492687,0,True
1,Critical,9,2,300–500,400,110.2603770938697,0.3617466440087589,0,True
1,Critical,9,3,500–700,600,165.39056564080457,0.5426199660131383,4,True
1,Critical,9,4,700–900,800,167.22228888888887,0.5486295567220764,45,False
1,Critical,9,5,900–1100,1000,234.82724899598395,0.7704306069422046,249,False
1,Critical,9,6,1100–1400,1250,248.76893975903616,0.8161710622015622,166,False
1,Critical,9,7,1400–1700,1550,281.0473888888889,0.9220714858559347,18,False
1,Critical,9,8,1700–2100,1900,523.7367911958811,1.7182965590416046,0,True
1,Critical,9,9,2100–2500,2300,633.9971682897509,2.080043203050364,0,True
1,Critical,10,0,0–150,75,20.67382070510057,0.06782749575164229,0,True
1,Critical,10,1,150–300,225,62.021462115301716,0.20348248725492687,0,True
1,Critical,10,2,300–500,400,110.2603770938697,0.3617466440087589,0,True
1,Critical,10,3,500–700,600,165.39056564080457,0.5426199660131383,0,True
1,Critical,10,4,700–900,800,192.57611111111112,0.6318113881598133,9,False
1,Critical,10,5,900–1100,1000,256.77029411764704,0.8424222247954299,68,False
1,Critical,10,6,1100–1400,1250,264.5844117647059,0.8680590937162267,51,False
1,Critical,10,7,1400–1700,1550,427.25896123874514,1.4017682455339406,4,True
1,Critical,10,8,1700–2100,1900,523.7367911958811,1.7182965590416046,0,True
1,Critical,10,9,2100–2500,2300,633.9971682897509,2.080043203050364,0,True
1,Critical,11,0,0–150,75,20.67382070510057,0.06782749575164229,0,True
1,Critical,11,1,150–300,225,62.021462115301716,0.20348248725492687,0,True
1,Critical,11,2,300–500,400,110.2603770938697,0.3617466440087589,0,True
1,Critical,11,3,500–700,600,165.39056564080457,0.5426199660131383,1,True
1,Critical,11,4,700–900,800,220.5207541877394,0.7234932880175178,2,True
1,Critical,11,5,900–1100,1000,256.97860000000003,0.8431056430446194,5,False
1,Critical,11,6,1100–1400,1250,255.44999999999996,0.8380905511811022,6,False
1,Critical,11,7,1400–1700,1550,427.25896123874514,1.4017682455339406,2,True
1,Critical,11,8,1700–2100,1900,523.7367911958811,1.7182965590416046,0,True
1,Critical,11,9,2100–2500,2300,633.9971682897509,2.080043203050364,0,True
1,Critical,12,0,0–150,75,20.67382070510057,0.06782749575164229,0,True
1,Critical,12,1,150–300,225,62.021462115301716,0.20348248725492687,0,True
1,Critical,12,2,300–500,400,110.2603770938697,0.3617466440087589,0,True
1,Critical,12,3,500–700,600,165.39056564080457,0.5426199660131383,0,True
1,Critical,12,4,700–900,800,220.5207541877394,0.7234932880175178,1,True
1,Critical,12,5,900–1100,1000,275.6509427346743,0.9043666100218972,0,True
1,Critical,12,6,1100–1400,1250,344.5636784183428,1.1304582625273714,1,True
1,Critical,12,7,1400–1700,1550,427.25896123874514,1.4017682455339406,0,True
1,Critical,12,8,1700–2100,1900,523.7367911958811,1.7182965590416046,0,True
1,Critical,12,9,2100–2500,2300,633.9971682897509,2.080043203050364,0,True
1,Critical,13,0,0–150,75,23.25804829323814,0.07630593272059757,0,True
1,Critical,13,1,150–300,225,69.77414487971443,0.22891779816179272,0,True
1,Critical,13,2,300–500,400,124.04292423060343,0.40696497450985375,0,True
1,Critical,13,3,500–700,600,186.06438634590512,0.6104474617647806,0,True
1,Critical,13,4,700–900,800,248.08584846120687,0.8139299490197075,0,True
1,Critical,13,5,900–1100,1000,310.10731057650855,1.0174124362746344,0,True
1,Critical,13,6,1100–1400,1250,387.6341382206357,1.271765545343293,0,True
1,Critical,13,7,1400–1700,1550,480.6663313935883,1.5769892762256832,0,True
1,Critical,13,8,1700–2100,1900,589.2038900953662,1.933083628921805,0,True
1,Critical,13,9,2100–2500,2300,713.2468143259697,2.340048603431659,0,True
1,Critical,14,0,0–150,75,24.808584846120684,0.08139299490197074,0,True
1,Critical,14,1,150–300,225,74.42575453836206,0.24417898470591226,0,True
1,Critical,14,2,300–500,400,132.31245251264366,0.43409597281051066,0,True
1,Critical,14,3,500–700,600,198.46867876896548,0.651143959215766,0,True
1,Critical,14,4,700–900,800,264.6249050252873,0.8681919456210213,0,True
1,Critical,14,5,900–1100,1000,330.78113128160913,1.0852399320262767,0,True
1,Critical,14,6,1100–1400,1250,413.4764141020114,1.3565499150328457,0,True
1,Critical,14,7,1400–1700,1550,512.7107534864942,1.682121894640729,0,True
1,Critical,14,8,1700–2100,1900,628.4841494350574,2.0619558708499257,0,True
1,Critical,14,9,2100–2500,2300,760.796601947701,2.496051843660436,0,True
1,Dry,1,0,0–150,75,0.0,0.0,0,True
1,Dry,1,1,150–300,225,0.0,0.0,0,True
1,Dry,1,2,300–500,400,0.0,0.0,0,True
1,Dry,1,3,500–700,600,0.0,0.0,0,True
1,Dry,1,4,700–900,800,0.0,0.0,0,True
1,Dry,1,5,900–1100,1000,0.0,0.0,0,True
1,Dry,1,6,1100–1400,1250,0.0,0.0,0,True
1,Dry,1,7,1400–1700,1550,0.0,0.0,0,True
1,Dry,1,8,1700–2100,1900,0.0,0.0,0,True
1,Dry,1,9,2100–2500,2300,0.0,0.0,0,True
1,Dry,2,0,0–150,75,0.0,0.0,0,True
1,Dry,2,1,150–300,225,0.0,0.0,0,True
1,Dry,2,2,300–500,400,0.0,0.0,0,True
1,Dry,2,3,500–700,600,0.0,0.0,0,True
1,Dry,2,4,700–900,800,0.0,0.0,0,True
1,Dry,2,5,900–1100,1000,0.0,0.0,0,True
1,Dry,2,6,1100–1400,1250,0.0,0.0,0,True
1,Dry,2,7,1400–1700,1550,0.0,0.0,0,True
1,Dry,2,8,1700–2100,1900,0.0,0.0,0,True
1,Dry,2,9,2100–2500,2300,0.0,0.0,0,True
1,Dry,3,0,0–150,75,0.0,0.0,0,True
1,Dry,3,1,150–300,225,0.0,0.0,0,True
1,Dry,3,2,300–500,400,0.0,0.0,0,True
1,Dry,3,3,500–700,600,0.0,0.0,1,True
1,Dry,3,4,700–900,800,0.0,0.0,1,True
1,Dry,3,5,900–1100,1000,0.0,0.0,0,True
1,Dry,3,6,1100–1400,1250,0.0,0.0,0,True
1,Dry,3,7,1400–1700,1550,0.0,0.0,0,True
1,Dry,3,8,1700–2100,1900,0.0,0.0,0,True
1,Dry,3,9,2100–2500,2300,0.0,0.0,0,True
1,Dry,4,0,0–150,75,0.0,0.0,0,True
1,Dry,4,1,150–300,225,0.0,0.0,0,True
1,Dry,4,2,300–500,400,0.0,0.0,1,True
1,Dry,4,3,500–700,600,0.0,0.0,2,True
1,Dry,4,4,700–900,800,203.76010000000002,0.6685042650918636,10,False
1,Dry,4,5,900–1100,1000,0.0,0.0,0,True
1,Dry,4,6,1100–1400,1250,0.0,0.0,0,True
1,Dry,4,7,1400–1700,1550,0.0,0.0,0,True
1,Dry,4,8,1700–2100,1900,0.0,0.0,0,True
1,Dry,4,9,2100–2500,2300,0.0,0.0,0,True
1,Dry,5,0,0–150,75,15.392618394228215,0.05050071651649677,0,True
1,Dry,5,1,150–300,225,46.177855182684645,0.1515021495494903,0,True
1,Dry,5,2,300–500,400,82.09396476921714,0.26933715475464937,1,True
1,Dry,5,3,500–700,600,68.35614285714286,0.22426556055493063,14,False
1,Dry,5,4,700–900,800,175.04920588235296,0.5743084182491895,34,False
1,Dry,5,5,900–1100,1000,210.1437272727273,0.6894479241231211,11,False
1,Dry,5,6,1100–1400,1250,256.5436399038036,0.8416786086082795,1,True
1,Dry,5,7,1400–1700,1550,318.1141134807164,1.0436814746742664,0,True
1,Dry,5,8,1700–2100,1900,389.94633265378144,1.2793514850845846,0,True
1,Dry,5,9,2100–2500,2300,472.04029742299855,1.548688639839234,0,True
1,Dry,6,0,0–150,75,15.392618394228215,0.05050071651649677,0,True
1,Dry,6,1,150–300,225,46.177855182684645,0.1515021495494903,0,True
1,Dry,6,2,300–500,400,82.09396476921714,0.26933715475464937,0,True
1,Dry,6,3,500–700,600,99.95211764705883,0.32792689516751583,17,False
1,Dry,6,4,700–900,800,174.30885,0.5718794291338583,120,False
1,Dry,6,5,900–1100,1000,225.58174647887324,0.7400975934346234,71,False
1,Dry,6,6,1100–1400,1250,137.8024,0.45210761154855644,5,False
1,Dry,6,7,1400–1700,1550,318.1141134807164,1.0436814746742664,0,True
1,Dry,6,8,1700–2100,1900,389.94633265378144,1.2793514850845846,0,True
1,Dry,6,9,2100–2500,2300,472.04029742299855,1.548688639839234,0,True
1,Dry,7,0,0–150,75,15.392618394228215,0.05050071651649677,0,True
1,Dry,7,1,150–300,225,46.177855182684645,0.1515021495494903,0,True
1,Dry,7,2,300–500,400,82.09396476921714,0.26933715475464937,1,True
1,Dry,7,3,500–700,600,96.62953846153846,0.3170260448213204,13,False
1,Dry,7,4,700–900,800,189.30616447368425,0.6210832167771793,152,False
1,Dry,7,5,900–1100,1000,218.36263414634146,0.716412841687472,287,False
1,Dry,7,6,1100–1400,1250,240.37428985507248,0.78862955989197,69,False
1,Dry,7,7,1400–1700,1550,318.1141134807164,1.0436814746742664,0,True
1,Dry,7,8,1700–2100,1900,389.94633265378144,1.2793514850845846,0,True
1,Dry,7,9,2100–2500,2300,472.04029742299855,1.548688639839234,0,True
1,Dry,8,0,0–150,75,20.523491192304288,0.06733428868866236,0,True
1,Dry,8,1,150–300,225,61.57047357691286,0.20200286606598708,0,True
1,Dry,8,2,300–500,400,109.45861969228952,0.3591162063395325,1,True
1,Dry,8,3,500–700,600,75.368875,0.2472732119422572,8,False
1,Dry,8,4,700–900,800,184.17355056179775,0.6042439322893627,89,False
1,Dry,8,5,900–1100,1000,227.96133240223466,0.7479046338655992,358,False
1,Dry,8,6,1100–1400,1250,240.02695360824745,0.7874900052764023,194,False
1,Dry,8,7,1400–1700,1550,424.15215130762186,1.3915752995656885,1,True
1,Dry,8,8,1700–2100,1900,519.9284435383753,1.7058019801127797,0,True
1,Dry,8,9,2100–2500,2300,629.3870632306647,2.064918186452312,0,True
1,Dry,9,0,0–150,75,20.523491192304288,0.06733428868866236,0,True
1,Dry,9,1,150–300,225,61.57047357691286,0.20200286606598708,0,True
1,Dry,9,2,300–500,400,109.45861969228952,0.3591162063395325,0,True
1,Dry,9,3,500–700,600,164.1879295384343,0.5386743095092988,0,True
1,Dry,9,4,700–900,800,154.55725,0.5070775918635171,16,False
1,Dry,9,5,900–1100,1000,235.32625581395348,0.7720677684184826,129,False
1,Dry,9,6,1100–1400,1250,268.0114647887324,0.8793027059997781,142,False
1,Dry,9,7,1400–1700,1550,424.15215130762186,1.3915752995656885,3,True
1,Dry,9,8,1700–2100,1900,519.9284435383753,1.7058019801127797,0,True
1,Dry,9,9,2100–2500,2300,629.3870632306647,2.064918186452312,0,True
1,Dry,10,0,0–150,75,20.523491192304288,0.06733428868866236,0,True
1,Dry,10,1,150–300,225,61.57047357691286,0.20200286606598708,0,True
1,Dry,10,2,300–500,400,109.45861969228952,0.3591162063395325,0,True
1,Dry,10,3,500–700,600,164.1879295384343,0.5386743095092988,0,True
1,Dry,10,4,700–900,800,218.91723938457903,0.718232412679065,1,True
1,Dry,10,5,900–1100,1000,236.50227777777778,0.775926108194809,18,False
1,Dry,10,6,1100–1400,1250,286.7206,0.9406843832020997,15,False
1,Dry,10,7,1400–1700,1550,424.15215130762186,1.3915752995656885,1,True
1,Dry,10,8,1700–2100,1900,519.9284435383753,1.7058019801127797,0,True
1,Dry,10,9,2100–2500,2300,629.3870632306647,2.064918186452312,0,True
1,Dry,11,0,0–150,75,20.523491192304288,0.06733428868866236,0,True
1,Dry,11,1,150–300,225,61.57047357691286,0.20200286606598708,0,True
1,Dry,11,2,300–500,400,109.45861969228952,0.3591162063395325,0,True
1,Dry,11,3,500–700,600,164.1879295384343,0.5386743095092988,0,True
1,Dry,11,4,700–900,800,218.91723938457903,0.718232412679065,0,True
1,Dry,11,5,900–1100,1000,273.6465492307238,0.8977905158488313,1,True
1,Dry,11,6,1100–1400,1250,342.05818653840475,1.1222381448110392,1,True
1,Dry,11,7,1400–1700,1550,424.15215130762186,1.3915752995656885,1,True
1,Dry,11,8,1700–2100,1900,519.9284435383753,1.7058019801127797,0,True
1,Dry,11,9,2100–2500,2300,629.3870632306647,2.064918186452312,0,True
1,Dry,12,0,0–150,75,20.523491192304288,0.06733428868866236,0,True
1,Dry,12,1,150–300,225,61.57047357691286,0.20200286606598708,0,True
1,Dry,12,2,300–500,400,109.45861969228952,0.3591162063395325,0,True
1,Dry,12,3,500–700,600,164.1879295384343,0.5386743095092988,0,True
1,Dry,12,4,700–900,800,218.91723938457903,0.718232412679065,0,True
1,Dry,12,5,900–1100,1000,273.6465492307238,0.8977905158488313,0,True
1,Dry,12,6,1100–1400,1250,342.05818653840475,1.1222381448110392,0,True
1,Dry,12,7,1400–1700,1550,424.15215130762186,1.3915752995656885,0,True
1,Dry,12,8,1700–2100,1900,519.9284435383753,1.7058019801127797,0,True
1,Dry,12,9,2100–2500,2300,629.3870632306647,2.064918186452312,0,True
1,Dry,13,0,0–150,75,23.088927591342323,0.07575107477474514,0,True
1,Dry,13,1,150–300,225,69.26678277402696,0.22725322432423545,0,True
1,Dry,13,2,300–500,400,123.1409471538257,0.4040057321319741,0,True
1,Dry,13,3,500–700,600,184.71142073073858,0.6060085981979612,0,True
1,Dry,13,4,700–900,800,246.2818943076514,0.8080114642639482,0,True
1,Dry,13,5,900–1100,1000,307.8523678845643,1.0100143303299352,0,True
1,Dry,13,6,1100–1400,1250,384.8154598557054,1.2625179129124193,0,True
1,Dry,13,7,1400–1700,1550,477.1711702210746,1.5655222120113994,0,True
1,Dry,13,8,1700–2100,1900,584.9194989806722,1.9190272276268772,0,True
1,Dry,13,9,2100–2500,2300,708.0604461344979,2.323032959758851,0,True
