cap_k,wy_type,n_cuttings,et_bin_idx,et_bin_label,et_bin_center,mean_saved_mm,mean_saved_acft,mean_n_late,count,is_model,cell_type
1,Dry,6,3,500–700,600,99.95211764705883,0.32792689516751583,2.0,17,False,observed
1,Dry,6,4,700–900,800,174.30885,0.5718794291338583,2.0,120,False,observed
1,Dry,6,5,900–1100,1000,225.58174647887324,0.7400975934346234,2.0,71,False,observed
1,Dry,6,6,1100–1400,1250,137.8024,0.45210761154855644,2.0,5,False,observed
1,Dry,6,7,1400–1700,1550,,,,0,True,infeasible
1,Dry,6,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,6,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,7,0,0–150,75,,,,0,True,infeasible
1,Dry,7,1,150–300,225,,,,0,True,infeasible
1,Dry,7,2,300–500,400,,,,1,True,infeasible
1,Dry,7,3,500–700,600,96.62953846153846,0.3170260448213204,2.0,13,False,observed
1,Dry,7,4,700–900,800,189.30616447368425,0.6210832167771793,2.0,152,False,observed
1,Dry,7,5,900–1100,1000,218.36263414634146,0.716412841687472,2.0,287,False,observed
1,Dry,7,6,1100–1400,1250,240.37428985507248,0.78862955989197,2.0,69,False,observed
1,Dry,7,7,1400–1700,1550,,,,0,True,infeasible
1,Dry,7,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,7,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,8,0,0–150,75,,,,0,True,infeasible
1,Dry,8,1,150–300,225,,,,0,True,infeasible
1,Dry,8,2,300–500,400,,,,1,True,infeasible
1,Dry,8,3,500–700,600,75.368875,0.2472732119422572,2.0,8,False,observed
1,Dry,8,4,700–900,800,184.17355056179775,0.6042439322893627,3.0,89,False,observed
1,Dry,8,5,900–1100,1000,227.96133240223466,0.7479046338655992,3.0,358,False,observed
1,Dry,8,6,1100–1400,1250,240.02695360824745,0.7874900052764023,3.0,194,False,observed
1,Dry,8,7,1400–1700,1550,,,,1,True,infeasible
1,Dry,8,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,8,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,9,0,0–150,75,,,,0,True,infeasible
1,Dry,9,1,150–300,225,,,,0,True,infeasible
1,Dry,9,2,300–500,400,,,,0,True,infeasible
1,Dry,9,3,500–700,600,,,,0,True,infeasible
1,Dry,9,4,700–900,800,154.55725,0.5070775918635171,3.0,16,False,observed
1,Dry,9,5,900–1100,1000,235.32625581395348,0.7720677684184826,3.0,129,False,observed
1,Dry,9,6,1100–1400,1250,268.0114647887324,0.8793027059997781,3.0,142,False,observed
1,Dry,9,7,1400–1700,1550,693.596989044361,2.2755806727177195,3.0,3,True,sparse
1,Dry,9,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,9,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,10,0,0–150,75,,,,0,True,infeasible
1,Dry,10,1,150–300,225,,,,0,True,infeasible
1,Dry,10,2,300–500,400,,,,0,True,infeasible
1,Dry,10,3,500–700,600,,,,0,True,infeasible
1,Dry,10,4,700–900,800,123.48196735058801,0.40512456479851705,3.0,1,True,sparse
1,Dry,10,5,900–1100,1000,236.50227777777778,0.775926108194809,3.0,18,False,observed
1,Dry,10,6,1100–1400,1250,286.7206,0.9406843832020997,3.0,15,False,observed
1,Dry,10,7,1400–1700,1550,748.554808122812,2.455888478093215,3.0,1,True,sparse
1,Dry,10,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,10,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,11,0,0–150,75,,,,0,True,infeasible
1,Dry,11,1,150–300,225,,,,0,True,infeasible
1,Dry,11,2,300–500,400,,,,0,True,infeasible
1,Dry,11,3,500–700,600,,,,0,True,infeasible
1,Dry,11,4,700–900,800,132.35900537460404,0.43424870529725734,3.0,0,True,extrapolated
1,Dry,11,5,900–1100,1000,243.38672023315604,0.798512861657336,3.0,1,True,sparse
1,Dry,11,6,1100–1400,1250,446.8502884642275,1.46604425349156,3.0,1,True,sparse
1,Dry,11,7,1400–1700,1550,784.5201395106467,2.5738849721477908,3.0,1,True,sparse
1,Dry,11,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,11,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,12,0,0–150,75,,,,0,True,infeasible
1,Dry,12,1,150–300,225,,,,0,True,infeasible
1,Dry,12,2,300–500,400,,,,0,True,infeasible
1,Dry,12,3,500–700,600,,,,0,True,infeasible
1,Dry,12,4,700–900,800,141.01474183275025,0.462646790789863,3.0,0,True,extrapolated
1,Dry,12,5,900–1100,1000,259.24876898094715,0.850553704005732,3.0,0,True,extrapolated
1,Dry,12,6,1100–1400,1250,475.91824723283213,1.5614115722861945,3.0,0,True,extrapolated
1,Dry,12,7,1400–1700,1550,854.1265282083846,2.80225238913512,3.0,0,True,extrapolated
1,Dry,12,8,1700–2100,1900,,,,0,True,infeasible
1,Dry,12,9,2100–2500,2300,,,,0,True,infeasible
1,Dry,13,0,0–150,75,,,,0,True,infeasible
1,Dry,13,1,150–300,225,,,,0,True,infeasible
1,Dry,13,2,300–500,400,,,,0,True,infeasible
1,Dry,13,3,500–700,600,,,,0,True,infeasible
1,Dry,13,4,700–900,800,,,,0,True,infeasible
1,Dry,13,5,900–1100,1000,,,,0,True,infeasible
1,Dry,13,6,1100–1400,1250,504.3214086746178,1.6545977974889037,4.0,0,True,extrapolated
1,Dry,13,7,1400–1700,1550,905.0541179468389,2.969337657305902,4.0,0,True,extrapolated
1,Dry,13,8,1700–2100,1900,1140.0,3.7401574803149606,4.0,0,True,extrapolated
1,Dry,13,9,2100–2500,2300,1380.0,4.52755905511811,4.0,0,True,extrapolated
1,Dry,14,0,0–150,75,,,,0,True,infeasible
1,Dry,14,1,150–300,225,,,,0,True,infeasible
1,Dry,14,2,300–500,400,,,,0,True,infeasible
1,Dry,14,3,500–700,600,,,,0,True,infeasible
1,Dry,14,4,700–900,800,,,,0,True,infeasible
1,Dry,14,5,900–1100,1000,,,,0,True,infeasible
1,Dry,14,6,1100–1400,1250,532.124530138378,1.7458153875931035,5.0,0,True,extrapolated
1,Dry,14,7,1400–1700,1550,930.0,3.0511811023622046,5.0,0,True,extrapolated
1,Dry,14,8,1700–2100,1900,1140.0,3.7401574803149606,5.0,0,True,extrapolated
1,Dry,14,9,2100–2500,2300,1380.0,4.52755905511811,5.0,0,True,extrapolated
1,Above Normal,1,0,0–150,75,,,,10,True,infeasible
1,Above Normal,1,1,150–300,225,,,,13,True,infeasible
1,Above Normal,1,2,300–500,400,,,,2,True,infeasible
1,Above Normal,1,3,500–700,600,,,,0,True,infeasible
1,Above Normal,1,4,700–900,800,,,,0,True,infeasible
1,Above Normal,1,5,900–1100,1000,,,,0,True,infeasible
1,Above Normal,1,6,1100–1400,1250,,,,0,True,infeasible
1,Above Normal,1,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,1,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,1,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,2,0,0–150,75,,,,9,True,infeasible
1,Above Normal,2,1,150–300,225,,,,34,True,infeasible
1,Above Normal,2,2,300–500,400,,,,24,True,infeasible
1,Above Normal,2,3,500–700,600,,,,4,True,infeasible
1,Above Normal,2,4,700–900,800,,,,2,True,infeasible
1,Above Normal,2,5,900–1100,1000,,,,0,True,infeasible
1,Above Normal,2,6,1100–1400,1250,,,,0,True,infeasible
1,Above Normal,2,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,2,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,2,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,3,0,0–150,75,,,,9,True,infeasible
1,Above Normal,3,1,150–300,225,,,,22,True,infeasible
1,Above Normal,3,2,300–500,400,,,,33,True,infeasible
1,Above Normal,3,3,500–700,600,,,,9,True,infeasible
1,Above Normal,3,4,700–900,800,,,,8,True,infeasible
1,Above Normal,3,5,900–1100,1000,,,,0,True,infeasible
1,Above Normal,3,6,1100–1400,1250,,,,0,True,infeasible
1,Above Normal,3,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,3,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,3,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,4,0,0–150,75,,,,2,True,infeasible
1,Above Normal,4,1,150–300,225,,,,20,True,infeasible
1,Above Normal,4,2,300–500,400,,,,49,True,infeasible
1,Above Normal,4,3,500–700,600,,,,26,True,infeasible
1,Above Normal,4,4,700–900,800,,,,14,True,infeasible
1,Above Normal,4,5,900–1100,1000,,,,2,True,infeasible
1,Above Normal,4,6,1100–1400,1250,,,,0,True,infeasible
1,Above Normal,4,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,4,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,4,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,5,0,0–150,75,,,,0,True,infeasible
1,Above Normal,5,1,150–300,225,9.2415,0.03031988188976378,0.0,12,False,observed
1,Above Normal,5,2,300–500,400,5.5943695652173915,0.01835423085701244,1.0,46,False,observed
1,Above Normal,5,3,500–700,600,84.56135820895524,0.2774322775884358,2.0,67,False,observed
1,Above Normal,5,4,700–900,800,159.75810227272726,0.5241407554879502,2.0,88,False,observed
1,Above Normal,5,5,900–1100,1000,210.10322222222223,0.6893150335374745,2.0,27,False,observed
1,Above Normal,5,6,1100–1400,1250,,,,1,True,infeasible
1,Above Normal,5,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,5,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,5,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,6,0,0–150,75,,,,0,True,infeasible
1,Above Normal,6,1,150–300,225,0.0,0.0,0.0,7,False,observed
1,Above Normal,6,2,300–500,400,20.17363043478261,0.06618645155768572,1.0,46,False,observed
1,Above Normal,6,3,500–700,600,73.61352,0.24151417322834642,2.0,50,False,observed
1,Above Normal,6,4,700–900,800,159.52945299145298,0.5233905938039796,2.0,117,False,observed
1,Above Normal,6,5,900–1100,1000,192.73137499999999,0.6323207841207349,2.0,72,False,observed
1,Above Normal,6,6,1100–1400,1250,200.46915,0.6577071850393701,2.0,20,False,observed
1,Above Normal,6,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,6,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,6,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,7,0,0–150,75,,,,0,True,infeasible
1,Above Normal,7,1,150–300,225,,,,2,True,infeasible
1,Above Normal,7,2,300–500,400,12.466500000000002,0.04090059055118111,1.0,6,False,observed
1,Above Normal,7,3,500–700,600,62.53445652173914,0.20516553976948534,2.0,46,False,observed
1,Above Normal,7,4,700–900,800,171.34018571428575,0.5621397169103863,2.0,140,False,observed
1,Above Normal,7,5,900–1100,1000,204.93367664670657,0.6723545821742342,2.0,167,False,observed
1,Above Normal,7,6,1100–1400,1250,198.9581694915254,0.6527498999065794,2.0,59,False,observed
1,Above Normal,7,7,1400–1700,1550,,,,0,True,infeasible
1,Above Normal,7,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,7,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,8,0,0–150,75,,,,0,True,infeasible
1,Above Normal,8,1,150–300,225,,,,2,True,infeasible
1,Above Normal,8,2,300–500,400,,,,4,True,infeasible
1,Above Normal,8,3,500–700,600,69.47038888888889,0.22792122338874307,2.0,18,False,observed
1,Above Normal,8,4,700–900,800,153.74959322033897,0.5044277992793273,2.0,59,False,observed
1,Above Normal,8,5,900–1100,1000,192.88825396825396,0.632835478898471,2.0,126,False,observed
1,Above Normal,8,6,1100–1400,1250,232.30283333333335,0.7621484033245844,2.0,114,False,observed
1,Above Normal,8,7,1400–1700,1550,,,,3,True,infeasible
1,Above Normal,8,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,8,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,9,0,0–150,75,,,,0,True,infeasible
1,Above Normal,9,1,150–300,225,,,,0,True,infeasible
1,Above Normal,9,2,300–500,400,,,,2,True,infeasible
1,Above Normal,9,3,500–700,600,,,,2,True,infeasible
1,Above Normal,9,4,700–900,800,171.33164705882353,0.5621117029488961,2.0,17,False,observed
1,Above Normal,9,5,900–1100,1000,232.34837288135597,0.762297811290538,3.0,59,False,observed
1,Above Normal,9,6,1100–1400,1250,233.8848888888889,0.7673388743073782,2.0,54,False,observed
1,Above Normal,9,7,1400–1700,1550,449.2762063441471,1.474003301654026,3.0,4,True,sparse
1,Above Normal,9,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,9,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,10,0,0–150,75,,,,0,True,infeasible
1,Above Normal,10,1,150–300,225,,,,0,True,infeasible
1,Above Normal,10,2,300–500,400,,,,0,True,infeasible
1,Above Normal,10,3,500–700,600,,,,0,True,infeasible
1,Above Normal,10,4,700–900,800,79.69609989815113,0.26147014402280555,3.0,0,True,extrapolated
1,Above Normal,10,5,900–1100,1000,266.71500000000003,0.8750492125984253,3.0,10,False,observed
1,Above Normal,10,6,1100–1400,1250,269.9961094551423,0.8858140073987607,3.0,1,True,sparse
1,Above Normal,10,7,1400–1700,1550,484.90290596120013,1.5908887990853022,3.0,0,True,extrapolated
1,Above Normal,10,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,10,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,11,0,0–150,75,,,,0,True,infeasible
1,Above Normal,11,1,150–300,225,,,,0,True,infeasible
1,Above Normal,11,2,300–500,400,,,,0,True,infeasible
1,Above Normal,11,3,500–700,600,,,,0,True,infeasible
1,Above Normal,11,4,700–900,800,85.45068718843869,0.2803500235841164,3.0,0,True,extrapolated
1,Above Normal,11,5,900–1100,1000,157.42499608135506,0.5164862076159943,3.0,4,True,sparse
1,Above Normal,11,6,1100–1400,1250,289.32134040380265,0.949216996075468,3.0,1,True,sparse
1,Above Normal,11,7,1400–1700,1550,519.5535357994108,1.704571967845836,3.0,0,True,extrapolated
1,Above Normal,11,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,11,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,12,0,0–150,75,,,,0,True,infeasible
1,Above Normal,12,1,150–300,225,,,,0,True,infeasible
1,Above Normal,12,2,300–500,400,,,,0,True,infeasible
1,Above Normal,12,3,500–700,600,,,,0,True,infeasible
1,Above Normal,12,4,700–900,800,91.06181455720402,0.29875923411156174,3.0,0,True,extrapolated
1,Above Normal,12,5,900–1100,1000,167.7076538637158,0.5502219614951305,3.0,0,True,extrapolated
1,Above Normal,12,6,1100–1400,1250,308.16479985861963,1.0110393696148938,3.0,0,True,extrapolated
1,Above Normal,12,7,1400–1700,1550,553.3403371149966,1.8154210535268918,3.0,0,True,extrapolated
1,Above Normal,12,8,1700–2100,1900,,,,0,True,infeasible
1,Above Normal,12,9,2100–2500,2300,,,,0,True,infeasible
1,Above Normal,13,0,0–150,75,,,,0,True,infeasible
1,Above Normal,13,1,150–300,225,,,,0,True,infeasible
1,Above Normal,13,2,300–500,400,,,,0,True,infeasible
1,Above Normal,13,3,500–700,600,,,,0,True,infeasible
1,Above Normal,13,4,700–900,800,,,,0,True,infeasible
1,Above Normal,13,5,900–1100,1000,,,,0,True,infeasible
1,Above Normal,13,6,1100–1400,1250,326.57730089721946,1.0714478375893026,4.0,0,True,extrapolated
1,Above Normal,13,7,1400–1700,1550,586.3544190464945,1.923734970624982,4.0,0,True,extrapolated
1,Above Normal,13,8,1700–2100,1900,1019.7399944766072,3.345603656419315,4.0,0,True,extrapolated
1,Above Normal,13,9,2100–2500,2300,1380.0,4.52755905511811,4.0,0,True,extrapolated
1,Above Normal,14,0,0–150,75,,,,0,True,infeasible
1,Above Normal,14,1,150–300,225,,,,0,True,infeasible
1,Above Normal,14,2,300–500,400,,,,0,True,infeasible
1,Above Normal,14,3,500–700,600,,,,0,True,infeasible
1,Above Normal,14,4,700–900,800,,,,0,True,infeasible
1,Above Normal,14,5,900–1100,1000,,,,0,True,infeasible
1,Above Normal,14,6,1100–1400,1250,344.600822816673,1.1305801273512892,4.0,0,True,extrapolated
1,Above Normal,14,7,1400–1700,1550,618.6710515395802,2.0297606677807747,4.0,0,True,extrapolated
1,Above Normal,14,8,1700–2100,1900,1075.901790834665,3.5298615184864337,4.0,0,True,extrapolated
1,Above Normal,14,9,2100–2500,2300,1380.0,4.52755905511811,4.0,0,True,extrapolated
1,Wet,1,0,0–150,75,,,,1,True,infeasible
1,Wet,1,1,150–300,225,,,,0,True,infeasible
1,Wet,1,2,300–500,400,,,,0,True,infeasible
1,Wet,1,3,500–700,600,,,,0,True,infeasible
1,Wet,1,4,700–900,800,,,,0,True,infeasible
1,Wet,1,5,900–1100,1000,,,,0,True,infeasible
1,Wet,1,6,1100–1400,1250,,,,0,True,infeasible
1,Wet,1,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,1,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,1,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,2,0,0–150,75,,,,8,True,infeasible
1,Wet,2,1,150–300,225,,,,10,True,infeasible
1,Wet,2,2,300–500,400,,,,3,True,infeasible
1,Wet,2,3,500–700,600,,,,0,True,infeasible
1,Wet,2,4,700–900,800,,,,0,True,infeasible
1,Wet,2,5,900–1100,1000,,,,0,True,infeasible
1,Wet,2,6,1100–1400,1250,,,,0,True,infeasible
1,Wet,2,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,2,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,2,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,3,0,0–150,75,,,,4,True,infeasible
1,Wet,3,1,150–300,225,,,,24,True,infeasible
1,Wet,3,2,300–500,400,,,,13,True,infeasible
1,Wet,3,3,500–700,600,,,,6,True,infeasible
1,Wet,3,4,700–900,800,,,,4,True,infeasible
1,Wet,3,5,900–1100,1000,,,,0,True,infeasible
1,Wet,3,6,1100–1400,1250,,,,0,True,infeasible
1,Wet,3,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,3,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,3,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,4,0,0–150,75,,,,6,True,infeasible
1,Wet,4,1,150–300,225,,,,17,True,infeasible
1,Wet,4,2,300–500,400,,,,46,True,infeasible
1,Wet,4,3,500–700,600,,,,29,True,infeasible
1,Wet,4,4,700–900,800,,,,18,True,infeasible
1,Wet,4,5,900–1100,1000,,,,6,True,infeasible
1,Wet,4,6,1100–1400,1250,,,,0,True,infeasible
1,Wet,4,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,4,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,4,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,5,0,0–150,75,,,,2,True,infeasible
1,Wet,5,1,150–300,225,0.0,0.0,0.0,11,False,observed
1,Wet,5,2,300–500,400,12.716265625000002,0.041720031578083995,1.0,64,False,observed
1,Wet,5,3,500–700,600,102.0738064516129,0.33488781644229954,2.0,93,False,observed
1,Wet,5,4,700–900,800,184.92711827956987,0.6067162673214235,2.0,93,False,observed
1,Wet,5,5,900–1100,1000,209.0032666666667,0.6857062554680665,2.0,15,False,observed
1,Wet,5,6,1100–1400,1250,243.2727142857143,0.7981388263967004,2.0,7,False,observed
1,Wet,5,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,5,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,5,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,6,0,0–150,75,,,,0,True,infeasible
1,Wet,6,1,150–300,225,,,,2,True,infeasible
1,Wet,6,2,300–500,400,33.52834285714286,0.11000112485939258,1.0,35,False,observed
1,Wet,6,3,500–700,600,115.87566379310346,0.3801695006335415,2.0,116,False,observed
1,Wet,6,4,700–900,800,186.57045394736843,0.612107788541235,2.0,304,False,observed
1,Wet,6,5,900–1100,1000,198.55494852941177,0.6514269964875714,2.0,136,False,observed
1,Wet,6,6,1100–1400,1250,221.28203333333335,0.7259909230096238,2.0,30,False,observed
1,Wet,6,7,1400–1700,1550,,,,0,True,infeasible
1,Wet,6,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,6,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,7,0,0–150,75,,,,0,True,infeasible
1,Wet,7,1,150–300,225,,,,2,True,infeasible
1,Wet,7,2,300–500,400,21.7611,0.07139468503937008,1.0,10,False,observed
1,Wet,7,3,500–700,600,134.542125,0.44141117125984247,2.0,80,False,observed
1,Wet,7,4,700–900,800,201.84058888888887,0.6622066564596092,2.0,360,False,observed
1,Wet,7,5,900–1100,1000,227.12586815920397,0.7451636094462072,2.0,402,False,observed
1,Wet,7,6,1100–1400,1250,220.85826415094346,0.724600604169762,2.0,159,False,observed
1,Wet,7,7,1400–1700,1550,295.9934,0.9711069553805775,3.0,5,False,observed
1,Wet,7,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,7,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,8,0,0–150,75,,,,0,True,infeasible
1,Wet,8,1,150–300,225,,,,0,True,infeasible
1,Wet,8,2,300–500,400,,,,2,True,infeasible
1,Wet,8,3,500–700,600,135.4525833333333,0.4443982392825896,2.0,24,False,observed
1,Wet,8,4,700–900,800,202.79606521739132,0.6653414213169007,3.0,230,False,observed
1,Wet,8,5,900–1100,1000,238.02617840375586,0.7809257821645533,3.0,426,False,observed
1,Wet,8,6,1100–1400,1250,246.93967796610175,0.8101695471328797,3.0,295,False,observed
1,Wet,8,7,1400–1700,1550,333.21500000000003,1.0932250656167979,3.0,5,False,observed
1,Wet,8,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,8,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,9,0,0–150,75,,,,0,True,infeasible
1,Wet,9,1,150–300,225,,,,0,True,infeasible
1,Wet,9,2,300–500,400,,,,1,True,infeasible
1,Wet,9,3,500–700,600,,,,3,True,infeasible
1,Wet,9,4,700–900,800,220.84020000000004,0.7245413385826772,3.0,50,False,observed
1,Wet,9,5,900–1100,1000,251.0172897727273,0.8235475386244334,3.0,176,False,observed
1,Wet,9,6,1100–1400,1250,260.9310357142857,0.8560729518185226,3.0,140,False,observed
1,Wet,9,7,1400–1700,1550,702.3452770895683,2.304282405149502,3.0,3,True,sparse
1,Wet,9,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,9,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,10,0,0–150,75,,,,0,True,infeasible
1,Wet,10,1,150–300,225,,,,0,True,infeasible
1,Wet,10,2,300–500,400,,,,3,True,infeasible
1,Wet,10,3,500–700,600,,,,0,True,infeasible
1,Wet,10,4,700–900,800,208.1809166666667,0.6830082567804024,3.0,12,False,observed
1,Wet,10,5,900–1100,1000,279.48891428571426,0.9169583802024746,3.0,35,False,observed
1,Wet,10,6,1100–1400,1250,284.25022580645157,0.9325794809922952,3.0,31,False,observed
1,Wet,10,7,1400–1700,1550,757.9952771581733,2.4868611455320644,3.0,4,True,sparse
1,Wet,10,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,10,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,11,0,0–150,75,,,,0,True,infeasible
1,Wet,11,1,150–300,225,,,,0,True,infeasible
1,Wet,11,2,300–500,400,,,,0,True,infeasible
1,Wet,11,3,500–700,600,,,,0,True,infeasible
1,Wet,11,4,700–900,800,134.03863113002876,0.4397592884843463,3.0,0,True,extrapolated
1,Wet,11,5,900–1100,1000,229.765125,0.7538225885826771,3.0,8,False,observed
1,Wet,11,6,1100–1400,1250,247.28359999999998,0.8112979002624671,3.0,10,False,observed
1,Wet,11,7,1400–1700,1550,784.5201395106467,2.5738849721477908,3.0,0,True,extrapolated
1,Wet,11,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,11,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,12,0,0–150,75,,,,0,True,infeasible
1,Wet,12,1,150–300,225,,,,0,True,infeasible
1,Wet,12,2,300–500,400,,,,0,True,infeasible
1,Wet,12,3,500–700,600,,,,0,True,infeasible
1,Wet,12,4,700–900,800,142.80338458216377,0.4685150412800648,3.0,0,True,extrapolated
1,Wet,12,5,900–1100,1000,262.5265418915213,0.861307552137537,3.0,0,True,extrapolated
1,Wet,12,6,1100–1400,1250,481.9249219904472,1.5811185104673464,3.0,1,True,sparse
1,Wet,12,7,1400–1700,1550,864.8966485830169,2.8375874297343073,3.0,0,True,extrapolated
1,Wet,12,8,1700–2100,1900,,,,0,True,infeasible
1,Wet,12,9,2100–2500,2300,,,,0,True,infeasible
1,Wet,13,0,0–150,75,,,,0,True,infeasible
1,Wet,13,1,150–300,225,,,,0,True,infeasible
1,Wet,13,2,300–500,400,,,,0,True,infeasible
1,Wet,13,3,500–700,600,,,,0,True,infeasible
1,Wet,13,4,700–900,800,,,,0,True,infeasible
1,Wet,13,5,900–1100,1000,,,,0,True,infeasible
1,Wet,13,6,1100–1400,1250,510.6858146657488,1.6754783945726666,4.0,0,True,extrapolated
1,Wet,13,7,1400–1700,1550,916.4656595074358,3.0067770981215083,4.0,0,True,extrapolated
1,Wet,13,8,1700–2100,1900,1140.0,3.7401574803149606,4.0,0,True,extrapolated
1,Wet,13,9,2100–2500,2300,1380.0,4.52755905511811,4.0,0,True,extrapolated
1,Wet,14,0,0–150,75,,,,0,True,infeasible
1,Wet,14,1,150–300,225,,,,0,True,infeasible
1,Wet,14,2,300–500,400,,,,0,True,infeasible
1,Wet,14,3,500–700,600,,,,0,True,infeasible
1,Wet,14,4,700–900,800,,,,0,True,infeasible
1,Wet,14,5,900–1100,1000,,,,0,True,infeasible
1,Wet,14,6,1100–1400,1250,538.8391099986117,1.76784484907681,5.0,0,True,extrapolated
1,Wet,14,7,1400–1700,1550,930.0,3.0511811023622046,5.0,0,True,extrapolated
1,Wet,14,8,1700–2100,1900,1140.0,3.7401574803149606,5.0,0,True,extrapolated
1,Wet,14,9,2100–2500,2300,1380.0,4.52755905511811,5.0,0,True,extrapolated
